UNIQUE,ID,Name,Description,Sc_Beckmann2015,Sc_Kramer2014,Sc_Kramer2014_4sU,Sc_Matia-Gonzalez2015,Sc_Mitchell2012,Sc_Scherrer2010,Sc_Tsvetanova2010_Array,Sc_Tsvetanova2010_MS,Enzyme,Metabolism,Metabolic.Enzyme
TRX2,YGR209C,TRX2,"Cytoplasmic thioredoxin isoenzyme; part of thioredoxin system which protects cells against oxidative and reductive stress; forms LMA1 complex with Pbi2p; acts as a cofactor for Tsa1p; required for ER-Golgi transport and vacuole inheritance; with Trx1p, facilitates mitochondrial import of small Tims Tim9p, Tim10p, Tim13p by maintaining them in reduced form; abundance increases under DNA replication stress; TRX2 has a paralog, TRX1, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,FALSE,TRUE,FALSE
TSA1,YML028W,TSA1,"Thioredoxin peroxidase; acts as both ribosome-associated and free cytoplasmic antioxidant; self-associates to form high-molecular weight chaperone complex under oxidative stress; chaperone activity essential for growth in zinc deficiency; required for telomere length maintenance; protein abundance increases, forms cytoplasmic foci during DNA replication stress; TSA1 has a paralog, TSA2, that arose from the whole genome duplication",YES,YES,no,YES,no,no,no,no,TRUE,FALSE,FALSE
TSL1,YML100W,TSL1,"Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog, TPS3, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
TSR1,YDL060W,TSR1,Protein required for processing of 20S pre-rRNA in the cytoplasm; associates with pre-40S ribosomal particles; inhibits the premature association of 60S subunits with assembling 40S subunits in the cytoplasm; similar to Bms1p; relocalizes from nucleus to cytoplasm upon DNA replication stress,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
TSR2,YLR435W,TSR2,Protein with a potential role in pre-rRNA processing,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
TSR3,YOR006C,TSR3,Protein required for 20S pre-rRNA processing; involved in processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus; relative distribution to the nucleus increases upon DNA replication stress,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
TUB1,YML085C,TUB1,"Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules; relative distribution to nuclear foci increases upon DNA replication stress; TUB1 has a paralog, TUB3, that arose from the whole genome duplication",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
TUB2,YFL037W,TUB2,"Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer, which polymerizes to form microtubules; mutation in human ortholog is associated with congenital fibrosis of the extraocular muscles (CFEOM) with polymicrogyria",no,no,no,YES,no,no,no,YES,FALSE,FALSE,FALSE
TUB3,YML124C,TUB3,"Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules; expressed at lower level than Tub1p; TUB3 has a paralog, TUB1, that arose from the whole genome duplication",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
TUF1,YOR187W,TUF1,"Mitochondrial translation elongation factor Tu; comprises both GTPase and guanine nucleotide exchange factor activities, while these activities are found in separate proteins in S. pombe and humans",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
TUM1,YOR251C,TUM1,Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; may be mitochondrially localized,no,no,no,YES,no,YES,no,no,TRUE,FALSE,FALSE
TYS1,YGR185C,TYS1,Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; protein abundance increases in response to DNA replication stress,YES,no,no,YES,YES,no,no,no,TRUE,FALSE,FALSE
TYW1,YPL207W,TYW1,Iron-sulfer protein required for synthesis of Wybutosine modified tRNA; Wybutosine is a modified guanosine found at the 3'-position adjacent to the anticodon of phenylalanine tRNA which supports reading frame maintenance by stabilizing codon-anticodon interactions; induction by Yap5p in response to iron provides protection from high iron toxicity; overexpression results in increased cellular iron,YES,no,no,no,no,no,no,no,TRUE,FALSE,FALSE
UBA1,YKL210W,UBA1,Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA replication stress,YES,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
UBC1,YDR177W,UBC1,Ubiquitin-conjugating enzyme; key E2 partner with Ubc4p for the anaphase-promoting complex (APC); mediates selective degradation of short-lived and abnormal proteins; plays a role in vesicle biogenesis and ER-associated protein degradation (ERAD); component of the cellular stress response; protein abundance increases in response to DNA replication stress key E2 partner with Ubc4p for the anaphase-promoting complex (APC),YES,no,no,no,no,no,no,no,TRUE,FALSE,FALSE
UBI4,YLL039C,UBI4,"Ubiquitin; becomes conjugated to proteins, marking them for selective degradation via the ubiquitin-26S proteasome system; essential for the cellular stress response; encoded as a polyubiquitin precursor comprised of 5 head-to-tail repeats; protein abundance increases in response to DNA replication stress",no,no,no,no,no,YES,no,no,FALSE,FALSE,FALSE
UBP14,YBR058C,UBP14,"Ubiquitin-specific protease; specifically disassembles unanchored ubiquitin chains; involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; similar to human isopeptidase T",no,no,no,no,no,no,YES,no,TRUE,FALSE,FALSE
UBP3,YER151C,UBP3,Ubiquitin-specific protease involved in transport and osmotic response; interacts with Bre5p to co-regulate anterograde and retrograde transport between the ER and Golgi; involved in transcription elongation in response to osmostress through phosphorylation at Ser695 by Hog1p; inhibitor of gene silencing; cleaves ubiquitin fusions but not polyubiquitin; also has mRNA binding activity; protein abundance increases in response to DNA replication stress; role in ribophagy,YES,no,no,YES,YES,no,no,YES,TRUE,FALSE,FALSE
UBP6,YFR010W,UBP6,"Ubiquitin-specific protease; situated in the base subcomplex of the 26S proteasome, releases free ubiquitin from branched polyubiquitin chains; negatively regulates degradation of ubiquitinated proteins by the proteasome; works in opposition to Hul5p polyubiquitin elongation activity; mutant has aneuploidy tolerance",no,no,no,no,no,YES,no,no,TRUE,FALSE,FALSE
UGP1,YKL035W,UGP1,"UDP-glucose pyrophosphorylase (UGPase); catalyses the reversible formation of UDP-Glc from glucose 1-phosphate and UTP, involved in a wide variety of metabolic pathways, expression modulated by Pho85p through Pho4p; UGP1 has a paralog, YHL012W, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,TRUE,TRUE,TRUE
UPF3,YGR072W,UPF3,Component of the nonsense-mediated mRNA decay (NMD) pathway; along with Nam7p and Nmd2p; involved in decay of mRNA containing nonsense codons; involved in telomere maintenance,YES,no,no,no,YES,no,no,no,FALSE,FALSE,FALSE
URA2,YJL130C,URA2,Bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase; catalyzes the first two enzymatic steps in the de novo biosynthesis of pyrimidines; both activities are subject to feedback inhibition by UTP,YES,no,no,YES,no,no,no,no,TRUE,TRUE,TRUE
URA5,YML106W,URA5,"Major orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in de novo biosynthesis of pyrimidines, converting orotate into orotidine-5'-phosphate; URA5 has a paralog, URA10, that arose from the whole genome duplication",no,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
URA7,YBL039C,URA7,"Major CTP synthase isozyme (see also URA8); catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis; capable of forming cytoplasmic filaments termed cytoophidium, especially during conditions of glucose depletion; URA7 has a paralog, URA8, that arose from the whole genome duplication",no,no,no,YES,no,no,no,YES,TRUE,TRUE,TRUE
URB1,YKL014C,URB1,Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit,YES,no,no,no,YES,no,no,no,FALSE,FALSE,FALSE
URE2,YNL229C,URE2,Nitrogen catabolite repression transcriptional regulator; inhibits GLN3 transcription in good nitrogen source; role in sequestering Gln3p and Gat1p to the cytoplasm; has glutathione peroxidase activity and can mutate to acquire GST activity; altered form creates,no,no,no,no,no,YES,no,no,TRUE,FALSE,FALSE
URN1,YPR152C,URN1,Putative protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase,no,no,no,no,no,YES,no,no,FALSE,FALSE,FALSE
USB1,YLR132C,USB1,"Putative phosphodiesterase specific for U6 snRNA 3' end modification; trims the 3' poly(u) tract to leave a terminal 3' phosphate; human homolog, hUSB1 (aka C16orf57) produces a 2',3' cyclic phosphate; mutations in hUSB1 are associated with a rare skin condition (OMIM 604173); essential protein that localizes to the nucleus and mitochondria; overexpression suppresses the respiratory defects of oxa1 and mtf2 mutants",no,no,no,no,no,YES,no,no,FALSE,FALSE,FALSE
UTP10,YJL109C,UTP10,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA; mutant has increased aneuploidy tolerance,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
UTP13,YLR222C,UTP13,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
UTP14,YML093W,UTP14,Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
UTP15,YMR093W,UTP15,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
UTP20,YBL004W,UTP20,Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA,YES,no,no,YES,YES,no,no,no,FALSE,FALSE,FALSE
UTP23,YOR004W,UTP23,"Component of the small subunit processome; involved in 40S ribosomal subunit biogenesis; interacts with snR30 and is required for dissociation of snR30 from large pre-ribosomal particles; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function; essential protein",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
UTP25,YIL091C,UTP25,Nucleolar protein; required for 35S pre-RNA processing and 40S ribosomal subunit biogenesis,no,no,no,no,no,YES,no,no,FALSE,FALSE,FALSE
UTP30,YKR060W,UTP30,Putative subunit of U3-containing 90S preribosome complex; complex is involved in production of 18S rRNA and assembly of small ribosomal subunit,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
UTP4,YDR324C,UTP4,Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript; Small Subunit processome is also known as SSU processome,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
UTP5,YDR398W,UTP5,Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit,no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
UTP6,YDR449C,UTP6,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
UTP7,YER082C,UTP7,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
UTP8,YGR128C,UTP8,Nucleolar protein required for export of tRNAs from the nucleus; also copurifies with the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
UTP9,YHR196W,UTP9,Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
VAS1,YGR094W,VAS1,Mitochondrial and cytoplasmic valyl-tRNA synthetase,YES,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
VBA2,YBR293W,VBA2,Permease of basic amino acids in the vacuolar membrane,no,no,no,no,no,YES,no,no,FALSE,FALSE,FALSE
VBA4,YDR119W,VBA4,Protein of unknown function; proposed role as a basic amino acid permease based on phylogeny; GFP-fusion protein localizes to vacuolar membrane; physical interaction with Atg27p suggests a possible role in autophagy; non-essential gene,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
VIP1,YLR410W,VIP1,"Inositol hexakisphosphate and inositol heptakisphosphate kinase; inositol heptakisphosphate (IP7) production is important for phosphate signaling; involved in cortical actin cytoskeleton function, and invasive pseudohyphal growth analogous to S. pombe asp1; inositol hexakisphosphate is also known as IP6",YES,no,no,no,no,no,no,no,TRUE,TRUE,TRUE
VMA1,YDL185W,VMA1,"Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI), which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner",YES,no,YES,YES,YES,no,no,no,TRUE,FALSE,FALSE
VMA10,YHR039C-A,VMA10,Subunit G of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; involved in vacuolar acidification; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
VMA13,YPR036W,VMA13,Subunit H of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; serves as an activator or a structural stabilizer of the V-ATPase; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
